Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F),tdmean (degrees F),vpdmin (hPa),vpdmax (hPa),County
1926-05,0.02,42.3,56.5,70.7,34.1,2.6,19.2,Yakima
1926-06,0.25,51.2,67.8,84.4,42.4,3.63,31.78,Yakima
1926-07,0,53.2,71.6,90,45.5,3.75,38.87,Yakima
1926-08,0.27,50.8,68.1,85.3,45.6,2.6,31.89,Yakima
1926-09,0.21,39.9,55.6,71.2,36.3,1.58,19.11,Yakima
1926-10,0.44,37.8,51.5,65.3,37.2,0.82,13.89,Yakima
1926-11,3.91,30.3,40.5,50.6,31.5,0.44,6.35,Yakima
1926-12,1.22,19.8,28.8,37.9,21.1,0.42,3.41,Yakima
1927-01,2.25,18.2,26.5,34.7,20.1,0.39,2.65,Yakima
1927-02,1.87,26.7,36,45.4,28.1,0.44,4.81,Yakima
1927-03,0.33,29.9,41.9,53.8,27.5,1,8.87,Yakima
1927-04,0,33.9,48.2,62.5,28.7,1.58,14.09,Yakima
1927-05,0.3,40.8,54.2,67.6,34.4,2.12,16.47,Yakima
1927-06,0.56,50.6,65.2,79.8,43.8,3.04,25.51,Yakima
1927-07,0.08,51.3,69.5,87.7,45.1,2.91,35.35,Yakima
1927-08,0.2,51.1,68.4,85.6,46.2,2.5,31.95,Yakima
1927-09,1.26,45.4,58.6,71.9,42.8,1.48,17.58,Yakima
1927-10,1.16,38.1,50.5,62.9,38.3,0.7,11.96,Yakima
1927-11,1.37,31.8,41.6,51.4,33.2,0.4,6.26,Yakima
1927-12,0.44,17.5,27,36.4,18.5,0.44,3.38,Yakima
1928-01,1.58,22.1,28.8,35.5,23.4,0.46,2.32,Yakima
1928-02,0.16,24.9,35.5,46.2,24.4,0.65,5.85,Yakima
1928-03,1.04,31.6,44,56.3,30.1,0.89,9.69,Yakima
1928-04,0.34,34.3,47.1,59.9,29.7,1.53,12.11,Yakima
1928-05,0.08,41.8,60,78.2,36.1,2.09,26.11,Yakima
1928-06,0.52,47.5,62.7,77.9,43.6,1.88,23.39,Yakima
1928-07,0.24,54.6,72.5,90.4,47.6,3.54,38.5,Yakima
1928-08,0.13,50.1,68.1,86.2,45.2,1.98,33.12,Yakima
1928-09,0.14,42.7,61,79.2,41.1,1.18,25.81,Yakima
1928-10,0.3,37.2,51.2,65.1,36.5,0.86,13.97,Yakima
1928-11,0.92,29.2,38.8,48.4,30.8,0.39,5.48,Yakima
1928-12,2.41,21.5,29.3,37.1,22.9,0.43,2.87,Yakima
1929-01,1.43,9.2,18,26.8,11.7,0.36,1.83,Yakima
1929-02,0.02,11.3,22.8,34.3,12,0.43,3.57,Yakima
1929-03,0.32,31.4,44,56.5,28.9,1.04,10.14,Yakima
1929-04,0.17,32.3,46.4,60.5,28.6,1.29,12.73,Yakima
1929-05,0.22,39.8,56.2,72.7,35.3,1.73,20.72,Yakima
1929-06,0.35,48.1,62.6,77.1,42.8,2.35,22.89,Yakima
1929-07,0,49.3,67.9,86.5,44.5,2.93,33.9,Yakima
1929-08,0,51.3,70.2,89.2,46,2.53,37.4,Yakima
1929-09,0.1,41.5,58.7,75.9,39.2,1.33,22.75,Yakima
1929-10,0.05,36.5,53,69.5,35.2,0.79,17.88,Yakima
1929-11,0.05,23.2,37.4,51.6,22.8,0.42,8.45,Yakima
1929-12,2.15,24.8,34.2,43.5,26.5,0.41,4.35,Yakima
1930-01,1.27,2.3,13.6,25,6.6,0.24,1.99,Yakima
1930-02,1.32,28.7,38.6,48.5,29.2,0.55,5.9,Yakima
1930-03,0.12,32.7,45.8,58.9,29.6,1.14,11.33,Yakima
1930-04,0.31,37.3,53.4,69.6,33.2,1.52,18.58,Yakima
1930-05,0.22,40.6,55.2,69.8,35.9,1.78,18.01,Yakima
1930-06,0.2,44.6,60.4,76.1,40.2,1.86,22.65,Yakima
1930-07,0,54.6,71.4,88.3,46.3,3.99,35.84,Yakima
1930-08,0.02,52,70.4,88.8,46.4,2.44,36.58,Yakima
1930-09,0.29,45,60.8,76.6,42.4,1.47,22.62,Yakima
1930-10,0.26,31.2,45.7,60.1,32.4,0.51,11.52,Yakima
1930-11,0.74,27.3,37.4,47.5,28.7,0.4,5.59,Yakima
1930-12,0.34,24.3,29.9,35.4,26.4,0.37,1.71,Yakima
1931-01,1.01,25.6,32.5,39.5,26.6,0.47,2.93,Yakima
1931-02,0,27,36.9,46.7,26.2,0.67,5.71,Yakima
1931-03,1.58,32.4,43.5,54.5,30.3,0.96,8.7,Yakima
1931-04,0.15,36.2,51,65.7,32,1.52,15.67,Yakima
1931-05,0.04,44.1,60.9,77.6,38,2.33,25.13,Yakima
1931-06,2.19,48.6,63.8,79,44.6,2.06,24.32,Yakima
1931-07,0,52.5,71.1,89.7,45.3,3.48,38.35,Yakima
1931-08,0,50.2,68.9,87.6,44.7,2.61,35.39,Yakima
1931-09,0.26,45.6,60.2,74.8,41.2,1.98,20.96,Yakima
1931-10,0.3,36.4,50.4,64.4,35.7,0.83,13.73,Yakima
1931-11,0.67,25,35.3,45.5,26.2,0.45,5.27,Yakima
1931-12,3.06,17.5,25.7,34,18.3,0.46,2.71,Yakima
1932-01,1.05,18.1,27,35.9,18.6,0.49,3.19,Yakima
1932-02,0.28,22.1,32.5,42.9,21.9,0.56,5,Yakima
1932-03,0.84,33.5,42.9,52.4,30.5,1.17,7.49,Yakima
1932-04,0.4,38.2,51.2,64.3,33.8,1.61,14.19,Yakima
1932-05,1.16,43.4,56.8,70.2,38.9,1.87,17.65,Yakima
1932-06,0.16,50.5,66.6,82.6,42.2,3.43,29.79,Yakima
1932-07,0.08,51.3,66.8,82.2,44.2,3.18,28.41,Yakima
1932-08,0.03,52.6,67.6,82.6,46.8,2.91,27.8,Yakima
1932-09,0,43.4,60.7,78,40.1,1.59,24.84,Yakima
1932-10,0.39,38.2,51.2,64.3,37.5,0.87,13.11,Yakima
1932-11,1.24,32.2,41.9,51.5,33.2,0.46,6.31,Yakima
1932-12,1.29,18.1,28.1,38.1,19.8,0.41,3.7,Yakima
1933-01,0.93,23.4,31.7,40.1,23.7,0.54,3.65,Yakima
1933-02,0.47,18.3,28.6,38.9,18,0.54,4.22,Yakima
1933-03,1.13,30.6,41.4,52.1,28.9,0.92,7.73,Yakima
1933-04,0.13,34.5,51.4,68.3,30.4,1.43,18.21,Yakima
1933-05,0.88,40.8,53.5,66.2,36.5,1.71,14.78,Yakima
1933-06,0.49,46.2,63.3,80.4,42,1.98,26.86,Yakima
1933-07,0,50.6,69.4,88.2,44.8,2.48,36.26,Yakima
1933-08,0.07,49.6,68.7,87.7,45.2,2.22,35.37,Yakima
1933-09,0.58,42.4,56.1,69.9,39.6,1.47,16.9,Yakima
1933-10,0.39,39.2,54,68.9,39,0.74,16.27,Yakima
1933-11,0.18,31.7,42.5,53.4,33.1,0.4,7.39,Yakima
1933-12,2.56,32.2,39.8,47.3,32,0.65,4.68,Yakima
1934-01,0.64,31.4,38.4,45.4,30.3,0.77,4.2,Yakima
1934-02,0.32,31.6,42.2,52.7,30.4,0.78,7.6,Yakima
1934-03,0.43,34.8,49.2,63.5,32.4,1.08,13.86,Yakima
1934-04,0.36,43.2,58.5,73.8,39.2,1.77,20.86,Yakima
1934-05,0.05,46,60.8,75.6,38.8,2.75,22.59,Yakima
1934-06,0.04,48.3,64.6,80.9,42.6,2.46,27.21,Yakima
1934-07,0,51.4,68.6,85.7,45.1,2.88,32.72,Yakima
1934-08,0.12,52.3,70.2,88.2,46.8,2.55,35.41,Yakima
1934-09,0.39,44.2,59.4,74.6,40.6,1.68,21.02,Yakima
1934-10,1.49,41.9,53.4,64.8,42.2,0.69,12.05,Yakima
1934-11,1.72,35.8,43.6,51.4,36.1,0.6,5.53,Yakima
1934-12,1.01,28.4,34.8,41.1,29.3,0.5,2.94,Yakima
1935-01,0.59,22.7,31.8,40.8,23.8,0.5,3.93,Yakima
1935-02,0.22,27.1,37.6,48,26.2,0.69,6.28,Yakima
1935-03,0.37,28.7,40.6,52.6,26.4,0.97,8.48,Yakima
1935-04,0.63,34.1,49.2,64.2,28.8,1.55,15.28,Yakima
1935-05,0.24,40.6,57,73.4,35.6,1.87,21.26,Yakima
1935-06,0.37,47.8,63.1,78.4,42.4,2.35,24.38,Yakima
1935-07,0.23,52.9,69.6,86.4,46.6,3.12,32.83,Yakima
1935-08,0,49.4,67.3,85.2,45.2,2.11,31.73,Yakima
1935-09,0.03,48.4,65.3,82.2,43.2,2.1,28.59,Yakima
1935-10,0.51,35.2,50.1,65.1,35.2,0.72,14.59,Yakima
1935-11,0.31,24.9,35,45.2,26.3,0.4,5,Yakima
1935-12,1.21,26,31.3,36.6,27.2,0.43,1.82,Yakima
1936-01,2.47,26.6,33.6,40.6,27.2,0.54,3.2,Yakima
1936-02,0.63,12.8,23.1,33.4,13.6,0.43,3.14,Yakima
1936-03,0.42,30.2,41.7,53.3,26.9,1.13,8.78,Yakima
1936-04,0.53,38.3,53.4,68.4,34.7,1.49,17.15,Yakima
1936-05,0.42,46,61.3,76.5,39.9,2.52,23.28,Yakima
1936-06,1.81,50.9,65.3,79.8,46.1,2.36,24.52,Yakima
1936-07,0.12,51.7,69.6,87.4,45.9,2.84,34.75,Yakima
1936-08,0,50.8,69.3,87.8,46.4,2.23,34.96,Yakima
1936-09,0.2,43.8,61,78.3,41.9,1.23,24.39,Yakima
1936-10,0,37.1,54.2,71.4,36.4,0.89,19.23,Yakima
1936-11,0.04,24.1,36.6,49.1,24.5,0.47,7.13,Yakima
1936-12,0.62,25.9,34.6,43.4,26.8,0.48,4.28,Yakima
1937-01,1.37,3.9,14.3,24.8,6.9,0.33,1.93,Yakima
1937-02,1.06,18.8,29.4,40,19.3,0.48,4.27,Yakima
1937-03,1.73,33.2,44,54.8,32,0.86,8.4,Yakima
1937-04,1.59,36.5,48.4,60.3,34.1,1.18,11.25,Yakima
1937-05,0.12,42,57.1,72.2,35.4,2.28,20.16,Yakima
1937-06,2.58,49.8,63.9,77.9,47.4,1.57,21.94,Yakima
1937-07,0.2,56,72.2,88.5,47.1,4.18,35.86,Yakima
1937-08,0.42,49.5,65.7,81.8,45.7,2.06,27.31,Yakima
1937-09,0.61,46.9,62.8,78.7,45.2,1.31,23.78,Yakima
1937-10,0.37,40.3,54.6,68.8,40.5,0.65,15.7,Yakima
1937-11,2.06,33.3,42.1,50.9,34.6,0.44,5.7,Yakima
1937-12,1.91,27.5,34.2,40.8,29.2,0.41,2.82,Yakima
1938-01,0.65,26,32.7,39.5,26.5,0.54,2.92,Yakima
1938-02,2.03,26.4,34.2,42,28.1,0.43,3.5,Yakima
1938-03,1.91,31.1,41.8,52.6,30.8,0.75,7.5,Yakima
1938-04,0.37,37,51.5,65.9,32.8,1.52,15.57,Yakima
1938-05,0.01,42.9,58.5,74.2,36.3,2.36,21.74,Yakima
1938-06,0.78,50.3,66.5,82.6,44.3,2.73,28.68,Yakima
1938-07,0.29,55.9,73.4,90.9,47.4,4,39.31,Yakima
1938-08,0,48.8,66.9,85,44.4,1.67,31.77,Yakima
1938-09,0.14,48.1,65.8,83.6,46.1,1.43,29.31,Yakima
1938-10,1.45,37.5,51.4,65.2,40,0.28,13.03,Yakima
1938-11,0.53,24.7,36.1,47.5,26.6,0.34,5.99,Yakima
1938-12,0.65,24.4,33.7,43,26.3,0.37,4.22,Yakima
1939-01,0.47,25.8,34.5,43.2,27.1,0.47,4.15,Yakima
1939-02,1.04,23.6,33.5,43.5,24.4,0.49,4.72,Yakima
1939-03,0.47,30.8,43.9,56.9,29.1,0.91,10.25,Yakima
1939-04,0.02,37,52.7,68.4,32.6,1.6,17.67,Yakima
1939-05,0.27,43.3,59.1,74.9,37.9,2.12,22.18,Yakima
1939-06,0.2,46.3,61.6,76.9,41.8,1.97,22.96,Yakima
1939-07,0.1,52.8,70.6,88.3,46,3.24,35.98,Yakima
1939-08,0.17,50,69.5,88.9,45.6,2.26,36.86,Yakima
1939-09,0.13,45.6,62,78.5,43.1,1.43,24.26,Yakima
1939-10,0,37.4,51.9,66.4,37.2,0.76,14.79,Yakima
1939-11,0,27.9,41.2,54.5,28.9,0.37,8.97,Yakima
1939-12,2.15,28.9,36.6,44.3,30.6,0.39,3.71,Yakima
1940-01,1.84,23.3,29.9,36.4,25,0.43,2.3,Yakima
1940-02,3.71,29.1,37.5,45.9,30.9,0.35,4.36,Yakima
1940-03,0.8,34.8,47.3,59.8,32.7,1.05,11.26,Yakima
1940-04,1.11,38.4,51.5,64.7,36.2,1.19,13.71,Yakima
1940-05,0.15,44.5,60.4,76.3,38.1,2.4,23.55,Yakima
1940-06,0.15,49,66.8,84.6,42.7,2.7,31.82,Yakima
1940-07,0.77,54,70.6,87.2,48.5,2.95,33.48,Yakima
1940-08,0,51.4,69.3,87.3,45.8,2.39,34.41,Yakima
1940-09,0.76,49.2,63.8,78.3,47.3,1.43,22.62,Yakima
1940-10,1.18,40.6,53.3,66.1,41.8,0.47,13.03,Yakima
1940-11,1.24,25.4,34.4,43.3,27,0.39,4.25,Yakima
1940-12,2.35,24.7,32.7,40.6,26.5,0.37,3.31,Yakima
1941-01,1.99,25.8,32,38.3,27.2,0.41,2.4,Yakima
1941-02,0.75,27.3,38,48.7,27.5,0.52,6.32,Yakima
1941-03,0.43,32.9,47.6,62.2,30.3,1.06,13.44,Yakima
1941-04,0.87,38.3,53.3,68.2,35.8,1.27,16.7,Yakima
1941-05,0.54,43.8,57.5,71.2,38.1,2.17,18.58,Yakima
1941-06,0.3,48.9,63.3,77.7,43.3,2.48,23.39,Yakima
1941-07,0.19,56.8,74.1,91.4,48.7,4.06,39.53,Yakima
1941-08,0.85,54.3,69,83.8,49,2.84,28.58,Yakima
1941-09,0.56,45.8,58.4,71.1,41,2,17.45,Yakima
1941-10,0.51,37.1,50.2,63.3,37.3,0.64,12.44,Yakima
1941-11,1.61,31.5,42.1,52.8,33.2,0.34,7,Yakima
1941-12,2.34,27.7,33.9,40,28.7,0.49,2.65,Yakima
1942-01,1.36,17.3,24.4,31.6,19.3,0.31,1.92,Yakima
1942-02,1.66,27.3,36.2,45,27.6,0.49,4.69,Yakima
1942-03,0,30.2,43,55.9,26.5,1.09,10.25,Yakima
1942-04,0.26,39.6,52.9,66.3,33.3,1.9,15.93,Yakima
1942-05,0.81,43.7,56.5,69.2,39,1.78,16.41,Yakima
1942-06,0.42,47.8,62,76.2,42.3,2.31,22.02,Yakima
1942-07,0.1,54,71.5,88.9,47.4,3.41,36.51,Yakima
1942-08,0.07,53.7,71.8,89.9,48,2.78,37.56,Yakima
1942-09,0,44.6,63.2,81.8,43,1.21,28.17,Yakima
1942-10,0.05,38,53.2,68.4,37.6,0.81,16.32,Yakima
1942-11,3.5,29.4,36.1,42.9,30.2,0.46,3.34,Yakima
1942-12,2.67,23.2,30.6,38.1,25,0.34,2.7,Yakima
1943-01,1.17,12.9,22,31,15,0.36,2.41,Yakima
1943-02,0.33,27.6,36.2,44.9,26.6,0.61,4.8,Yakima
1943-03,0.85,28.9,40.6,52.3,26.3,0.91,8.33,Yakima
1943-04,0.93,38.8,52.4,66,35.3,1.44,15.08,Yakima
1943-05,0.15,40.4,54.4,68.4,34.7,1.93,17.05,Yakima
1943-06,1.06,46.3,60.8,75.3,42.3,1.8,21.09,Yakima
1943-07,0,52,70,88,46,2.81,35.46,Yakima
1943-08,0.38,49.4,66.4,83.4,46.2,1.79,29.01,Yakima
1943-09,0,46.2,64.7,83.1,43.6,1.39,29.28,Yakima
1943-10,1.8,39,51.8,64.6,41.4,0.19,12.51,Yakima
1943-11,0.29,31.4,39.8,48.2,32.5,0.37,4.88,Yakima
1943-12,0.14,23.7,31.6,39.5,25.5,0.38,3.16,Yakima
1944-01,0.53,19.8,28.7,37.6,20.6,0.45,3.43,Yakima
1944-02,0.77,26.6,35.4,44.2,26.4,0.54,4.6,Yakima
1944-03,0.2,27.7,40.7,53.6,25,0.95,9.22,Yakima
1944-04,1.44,36.2,49.9,63.6,34.8,1,13.4,Yakima
1944-05,0.12,42.7,57.8,72.8,36.4,2.24,20.59,Yakima
1944-06,0.99,49.1,63.9,78.7,44.5,2.22,24.06,Yakima
1944-07,0.1,53.9,71.2,88.4,46.8,3.47,35.71,Yakima
1944-08,0,51.5,68.3,85.1,46.8,2.46,30.83,Yakima
1944-09,0.43,48.4,64.7,81,45.7,1.69,26.44,Yakima
1944-10,0.11,40.3,56,71.8,39.9,0.88,18.27,Yakima
1944-11,1.39,29.3,37.8,46.4,30.9,0.36,4.61,Yakima
1944-12,0.32,20.8,27.8,34.9,23.5,0.34,2.14,Yakima
1945-01,0.72,27.5,34.1,40.7,27.8,0.5,3.13,Yakima
1945-02,1.56,28.9,38,47.1,29.5,0.5,5.22,Yakima
1945-03,0.44,30.8,41.1,51.4,28.5,0.94,7.51,Yakima
1945-04,0.58,35.1,48.6,62.1,31.1,1.36,13.22,Yakima
1945-05,1.57,45.1,59.5,73.8,42.1,1.52,19.73,Yakima
1945-06,0.1,48.6,63.7,78.7,43.2,2.4,24.55,Yakima
1945-07,0,55.8,72.7,89.5,47.5,4.04,37.22,Yakima
1945-08,0.08,54.5,71.8,89.1,47.4,2.6,36.46,Yakima
1945-09,0.05,46.7,61.6,76.4,41.8,2.22,22.74,Yakima
1945-10,0.53,39.4,54.1,68.9,40.4,0.49,15.9,Yakima
1945-11,1.43,28.5,37.3,46,30.9,0.36,4.44,Yakima
1945-12,2.91,24.3,30.4,36.5,26.7,0.43,2.06,Yakima
1946-01,1.2,24.7,33.2,41.7,25.8,0.45,3.84,Yakima
1946-02,0.81,27.2,37.3,47.3,27.9,0.52,5.66,Yakima
1946-03,0.71,32.9,43.8,54.8,31.2,0.93,8.59,Yakima
1946-04,0,36.6,51,65.5,32.6,1.48,15.35,Yakima
1946-05,0.59,45.2,60.9,76.5,41.1,1.88,22.82,Yakima
1946-06,1.04,48.7,62.4,76.1,45.3,1.8,20.86,Yakima
1946-07,0.28,55.1,71,86.9,48.1,3.6,33.06,Yakima
1946-08,0.4,53.9,70.9,87.8,48.8,2.91,34.04,Yakima
1946-09,0.36,46.3,60.6,74.8,42.9,1.74,20.34,Yakima
1946-10,0.98,35.2,47.6,60.1,34.2,0.84,11.4,Yakima
1946-11,1.45,25.3,36.1,46.9,26,0.47,5.95,Yakima
1946-12,0.48,26.1,34.1,42.2,27.3,0.42,3.73,Yakima
1947-01,0.75,18.5,28.5,38.5,18.6,0.49,4,Yakima
1947-02,0.64,27.8,39.1,50.3,27.8,0.6,6.7,Yakima
1947-03,0.52,33,46.7,60.4,30.9,0.99,11.88,Yakima
1947-04,0.47,38.3,53.4,68.5,34.3,1.54,17.22,Yakima
1947-05,0.05,46.7,63.3,79.9,40.5,2.48,26.74,Yakima
1947-06,1.7,49,62.7,76.4,46.1,1.69,20.56,Yakima
1947-07,0.42,53.8,69.5,85.2,48.3,2.91,30.65,Yakima
1947-08,0.07,49.8,67.1,84.3,46.2,2.09,30.16,Yakima
1947-09,0.91,47.5,63.1,78.7,45.7,1.32,23.32,Yakima
1947-10,2.25,40.2,50.4,60.5,43.2,0.11,8.94,Yakima
1947-11,0.74,30.2,39.9,49.7,32.4,0.31,5.77,Yakima
1947-12,0.34,26.5,33.9,41.2,28.5,0.39,3.1,Yakima
1948-01,2.21,21.6,30.1,38.6,23.7,0.13,3.32,Yakima
1948-02,1.44,21.4,31.2,40.9,22.9,0.33,4.32,Yakima
1948-03,0.55,28.1,39.6,51.1,27,0.52,7.91,Yakima
1948-04,0.46,34.5,46.3,58.1,32.1,0.87,10.74,Yakima
1948-05,2.15,43.2,55.3,67.4,41.2,1.07,14.06,Yakima
1948-06,2.37,51.7,67.3,82.8,50.1,1.6,26.58,Yakima
1948-07,0.4,51.3,67.3,83.3,47,2.43,28.48,Yakima
1948-08,0.47,49.6,65.5,81.3,49.2,1.49,25.1,Yakima
1948-09,0.63,42.3,58.6,74.9,42.1,1.13,21.98,Yakima
1948-10,0.32,32.6,48.1,63.7,35,0.44,13.04,Yakima
1948-11,1.45,28.5,38.5,48.5,29.1,0.31,5.79,Yakima
1948-12,1.96,16.2,25.2,34.2,18.7,0.19,2.57,Yakima
1949-01,0.24,1.6,13.8,26.1,5,0.29,2.24,Yakima
1949-02,1.78,19.8,30.4,41.1,20.9,0.4,4.26,Yakima
1949-03,1.3,32.8,42.8,52.8,30.5,0.74,7.51,Yakima
1949-04,0,36,52,67.9,31.8,1.54,17.59,Yakima
1949-05,0.19,46.2,61.8,77.5,38,3.14,26.23,Yakima
1949-06,0.03,44.7,62.2,79.8,38.1,2.46,27.69,Yakima
1949-07,0.05,49.9,67.4,84.9,44.1,2.96,31.66,Yakima
1949-08,0.04,52.1,68.6,85.2,46.4,3.15,31.67,Yakima
1949-09,0.3,46.6,62.9,79.2,43,2.27,25.51,Yakima
1949-10,0.13,31.9,47,62,31.9,0.77,12.72,Yakima
1949-11,1.35,32.3,43.3,54.3,35.7,0.14,7.04,Yakima
1949-12,0.23,24.4,33.5,42.5,24.7,0.45,4.6,Yakima
1950-01,2.72,3.8,13.5,23.2,5.9,0.27,1.91,Yakima
1950-02,1.15,20.4,29.5,38.6,21.1,0.32,3.56,Yakima
1950-03,0.84,29.8,40,50.2,29.1,0.45,6.81,Yakima
1950-04,0.35,33.2,46.3,59.4,29.6,1.05,11.86,Yakima
1950-05,0.05,39.4,54.9,70.4,32.7,2.03,19.83,Yakima
1950-06,1.7,49.7,63.2,76.7,46.4,1.94,21.16,Yakima
1950-07,0.19,52.2,69.9,87.5,47.2,2.67,34.4,Yakima
1950-08,0,52.4,69.9,87.4,46.7,2.91,34.55,Yakima
1950-09,0.08,44.2,62.6,81,40.8,1.83,29.25,Yakima
1950-10,2.46,37.8,48.7,59.5,39.3,0.43,9.02,Yakima
1950-11,1.32,29.8,38.6,47.5,31.8,0.16,4.9,Yakima
1950-12,1.91,29.6,35.1,40.7,31.1,0.08,2.14,Yakima
1951-01,2.08,22.6,30.3,38,22.1,0.34,3.36,Yakima
1951-02,0.73,25.9,36.2,46.5,24.4,0.54,5.86,Yakima
1951-03,0.88,26.5,37.8,49.2,24.7,0.65,7.67,Yakima
1951-04,0.1,33.3,51.3,69.2,27.2,1.59,20.07,Yakima
1951-05,0.79,41.4,56.8,72.1,36.3,1.84,20.29,Yakima
1951-06,1.45,47.8,63.6,79.3,42,2.28,26.06,Yakima
1951-07,0.52,50.1,68.3,86.6,45.7,1.98,33.71,Yakima
1951-08,0.27,51.9,69,86.1,43.6,3.91,34.41,Yakima
1951-09,0.17,45.2,62.1,79,42.6,1.74,25.14,Yakima
1951-10,1.38,36.4,48.8,61.3,38.4,0.41,10.62,Yakima
1951-11,1.51,27.2,37.2,47.2,29.2,0.21,5.25,Yakima
1951-12,1.77,18.8,26.7,34.6,20.7,0.24,2.74,Yakima
1952-01,1.25,13.8,22.5,31.1,16.4,0.25,2.14,Yakima
1952-02,0.92,26.2,35.2,44.3,26.6,0.35,4.76,Yakima
1952-03,0.11,29.3,41.4,53.4,27.1,0.78,9.16,Yakima
1952-04,0,35.3,51.9,68.4,30.6,1.7,18.09,Yakima
1952-05,0.42,42.8,58.7,74.7,36.4,2.18,23,Yakima
1952-06,1.22,48.5,62.9,77.2,41.6,2.47,23.51,Yakima
1952-07,0.03,52,70.5,89,45.6,3.08,37.74,Yakima
1952-08,0.19,51.7,68.9,86,46.6,2.91,32.7,Yakima
1952-09,0.05,46,64.2,82.4,42.3,2.29,29.37,Yakima
1952-10,0,37.8,55.5,73.2,39,0.82,19.82,Yakima
1952-11,0.43,23.4,33.2,43,26.2,0.27,4.41,Yakima
1952-12,1.84,26.4,32.1,37.7,28.5,0.08,2,Yakima
1953-01,3,32.8,40.3,47.8,31.8,0.52,4.79,Yakima
1953-02,0.41,29.2,40.3,51.4,27.3,0.65,8,Yakima
1953-03,0.27,30.7,43.2,55.6,27.6,0.93,10.03,Yakima
1953-04,1.1,35.4,47.8,60.1,31.1,1.15,12.16,Yakima
1953-05,1.08,40.8,54.5,68.2,36.3,1.64,16.83,Yakima
1953-06,0.48,45,58.9,72.9,40.9,1.66,18.94,Yakima
1953-07,0,50.7,69,87.3,45.4,2.61,34.64,Yakima
1953-08,0.55,52,67.9,83.9,48.8,2.14,29.02,Yakima
1953-09,0,44,61.5,79,42.5,1.67,25.86,Yakima
1953-10,0.14,37.7,52.6,67.6,37.5,0.95,15.21,Yakima
1953-11,1.7,31.1,41.4,51.7,33.2,0.24,6.4,Yakima
1953-12,1.38,28.4,36.9,45.3,28.3,0.35,4.97,Yakima
1954-01,3.39,20.4,28.6,36.8,20.8,0.45,3.47,Yakima
1954-02,0.49,28.3,35.6,42.9,27.6,0.5,4.28,Yakima
1954-03,0.56,26.7,39.2,51.7,22.1,0.92,9,Yakima
1954-04,0.13,34.3,48.1,61.8,28.1,1.59,13.78,Yakima
1954-05,0.17,42.1,57.8,73.6,34.9,2.24,22.33,Yakima
1954-06,0.53,46.2,60,73.8,39.8,2.49,20.7,Yakima
1954-07,0.16,49.5,66.7,83.9,43.7,2.52,30.93,Yakima
1954-08,0.26,49.4,65.1,80.8,45.5,2.18,26.36,Yakima
1954-09,0.39,44.6,60,75.4,43.2,1.35,21.11,Yakima
1954-10,0.46,33.9,48.1,62.3,33.6,0.87,12.62,Yakima
1954-11,0.98,34.1,43.7,53.2,36.4,0.23,6.17,Yakima
1954-12,0.39,22.6,30.9,39.1,24.4,0.19,3.18,Yakima
1955-01,0.52,23.9,29.9,35.9,25.4,0.13,2.16,Yakima
1955-02,0.26,24.4,35.3,46.1,22.4,0.58,6.76,Yakima
1955-03,0.71,25.4,37,48.5,22.1,0.79,7.69,Yakima
1955-04,1.17,31.6,44,56.4,26.1,1.11,11.26,Yakima
1955-05,0.35,38.6,53.2,67.8,33.3,1.65,17.21,Yakima
1955-06,0.16,46.1,63.5,80.8,41.5,2.31,27.89,Yakima
1955-07,0.48,49.7,65.7,81.7,46.4,1.98,27.2,Yakima
1955-08,0,46.4,66.9,87.3,43.6,1.86,35.49,Yakima
1955-09,0.61,44.1,60.4,76.8,42.1,1.82,24.46,Yakima
1955-10,0.85,36.3,49.4,62.5,38.8,0.46,11.02,Yakima
1955-11,2.61,23.2,31.5,39.8,23.7,0.36,4.14,Yakima
1955-12,3.79,18.9,26.5,34.1,19.9,0.27,2.59,Yakima
1956-01,3.68,21.1,28.5,36,23.4,0.13,2.35,Yakima
1956-02,0.85,15.6,24.4,33.1,14.9,0.42,2.95,Yakima
1956-03,0.17,30,40.4,50.8,27,0.84,7.74,Yakima
1956-04,0,35.8,51.9,68,31.1,1.5,18.32,Yakima
1956-05,0.74,44.6,60.2,75.8,39.9,2.05,23.42,Yakima
1956-06,1.14,46.1,60.7,75.3,42.7,1.53,21.02,Yakima
1956-07,0.21,53,71.1,89.3,47.5,3.19,37.14,Yakima
1956-08,0.26,49.8,68.3,86.7,46.5,2.4,34.1,Yakima
1956-09,0.5,43.8,61.3,78.7,41.7,1.66,25.11,Yakima
1956-10,0.57,35.1,48.4,61.7,36.1,0.66,12.31,Yakima
1956-11,0.14,24.5,34.7,44.9,28.3,0.1,4.44,Yakima
1956-12,0.53,24.8,32.2,39.7,24.7,0.38,3.61,Yakima
1957-01,0.74,7.9,16.9,25.9,10.4,0.23,1.86,Yakima
1957-02,1.01,23.3,33.7,44.1,24,0.39,5.24,Yakima
1957-03,2.72,31.5,41.3,51,30.2,0.49,7.4,Yakima
1957-04,0.96,37.4,51.3,65.3,33.5,1.27,15.11,Yakima
1957-05,1.09,46.5,61.3,76.1,43.4,1.67,21.72,Yakima
1957-06,0.52,48.4,64.7,81,44.2,1.91,26.98,Yakima
1957-07,0.06,48.5,66.4,84.3,44.2,2.27,30.57,Yakima
